Unnamed: 0,Number of Stars,Number of Planets,Discovery Year,Controversial Flag,Orbital Period [days],Orbital Period Upper Unc. [days],Orbital Period Lower Unc. [days],Orbital Period Limit Flag,Orbit Semi-Major Axis [au],Orbit Semi-Major Axis Upper Unc. [au],Orbit Semi-Major Axis Lower Unc. [au],Orbit Semi-Major Axis Limit Flag,Planet Radius [Earth Radius],Planet Radius Upper Unc. [Earth Radius],Planet Radius Lower Unc. [Earth Radius],Planet Radius Limit Flag,Planet Radius [Jupiter Radius],Planet Radius Upper Unc. [Jupiter Radius],Planet Radius Lower Unc. [Jupiter Radius],Planet Radius Limit Flag.1,Planet Mass or Mass*sin(i) [Earth Mass],Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.,Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.,Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag,Planet Mass or Mass*sin(i) [Jupiter Mass],Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.,Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.,Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag,Planet Mass or Mass*sin(i) Provenance,Eccentricity,Eccentricity Upper Unc.,Eccentricity Lower Unc.,Eccentricity Limit Flag,Insolation Flux [Earth Flux],Insolation Flux Upper Unc. [Earth Flux],Insolation Flux Lower Unc. [Earth Flux],Insolation Flux Limit Flag,Equilibrium Temperature [K],Equilibrium Temperature Upper Unc. [K],Equilibrium Temperature Lower Unc. [K],Equilibrium Temperature Limit Flag,Data show Transit Timing Variations,Stellar Effective Temperature [K],Stellar Effective Temperature Upper Unc. [K],Stellar Effective Temperature Lower Unc. [K],Stellar Effective Temperature Limit Flag,Stellar Radius [Solar Radius],Stellar Radius Upper Unc. [Solar Radius],Stellar Radius Lower Unc. [Solar Radius],Stellar Radius Limit Flag,Stellar Mass [Solar mass],Stellar Mass Upper Unc. [Solar mass],Stellar Mass Lower Unc. [Solar mass],Stellar Mass Limit Flag,Stellar Metallicity [dex],Stellar Metallicity Upper Unc. [dex],Stellar Metallicity Lower Unc. [dex],Stellar Metallicity Limit Flag,Stellar Metallicity Ratio,Stellar Surface Gravity [log10(cm/s**2)],Stellar Surface Gravity Upper Unc. [log10(cm/s**2)],Stellar Surface Gravity Lower Unc. [log10(cm/s**2)],Stellar Surface Gravity Limit Flag,RA [deg],Dec [deg],Distance [pc],Distance [pc] Upper Unc,Distance [pc] Lower Unc,V (Johnson) Magnitude,V (Johnson) Magnitude Upper Unc,V (Johnson) Magnitude Lower Unc,Ks (2MASS) Magnitude,Ks (2MASS) Magnitude Upper Unc,Ks (2MASS) Magnitude Lower Unc,Gaia Magnitude,Gaia Magnitude Upper Unc,Gaia Magnitude Lower Unc
3250,1,1,2023,0,19.5489666,0.0001396,-0.0001396,0.0,0.1307,0.003,-0.003,0.0,1.89,0.35,-0.15,0.0,0.263,0.025,-0.02,0.0,4.23,20.65895,-19.443815,0.0,0.0133,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,26.62,15.5,-6.65,0.0,579.0,21.0,-21.0,0.0,0,5549.0,163.0,-163.0,0.0,0.73,0.14,-0.06,0.0,0.78,0.09,-0.07,0.0,-0.54,0.3,-0.3,0.0,1.0,4.6,0.05,-0.11,0.0,292.9582727,42.8548909,912.085,30.4555,-30.4555,15.661,0.195,-0.195,13.908,0.057,-0.057,15.718,0.00052,-0.00052
1422,1,3,2016,0,2.5081,0.0002,-0.0002,0.0,0.0344,0.0006,-0.0006,0.0,1.11,0.05,-0.05,0.0,0.099,0.004,-0.004,0.0,10.0,20.65895,-19.443815,1.0,0.03146,0.066,-0.06055,1.0,4,0.0,0.05,-0.042,0.0,583.5,66.7,-66.7,0.0,1252.0,36.0,-36.0,0.0,1,5322.0,100.0,-100.0,0.0,0.82,0.03,-0.03,0.0,0.88,0.03,-0.03,0.0,0.06,0.05,-0.05,0.0,1.0,4.51,0.08,-0.08,0.0,174.9602543,0.603596,289.827,5.68,-5.469,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455
2686,1,1,2016,0,225.582809,0.003846,-0.003846,0.0,0.7681,0.003,-0.003,0.0,3.02,0.71,-0.38,0.0,0.269,0.063,-0.034,0.0,9.38,20.65895,-19.443815,0.0,0.0295,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,2.31,0.15,-0.14,0.0,348.0,21.0,-21.0,0.0,0,5991.0,161.09,-159.37,0.0,1.11,0.26,-0.14,0.0,1.07,0.1,-0.08,0.0,0.01,0.12,-0.184,0.0,1.0,4.38,0.09,-0.15,0.0,287.7646113,38.2947076,1179.01,33.51,-31.74,15.107,0.149,-0.149,13.427,0.037,-0.037,14.8841,0.00035,-0.00035
4794,1,1,2019,0,11.558337715,0.0001,-0.0001,0.0,0.39,0.05,-0.03,0.0,12.5,0.28,-0.22,0.0,1.12,0.025,-0.02,0.0,3020.0,864.0,-537.0,0.0,9.51,2.72,-1.69,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5558.5,88.0,-88.0,0.0,0.96,0.06,-0.05,0.0,0.29,0.07,-0.05,0.0,0.02,0.1,-0.1,0.0,1.0,4.45,0.06,-0.08,0.0,268.88325,-29.2538333,3220.0,470.0,-350.0,26.42,1.15,-1.13,19.64,0.78,-0.76,13.2865,0.000364,-0.000364
5264,2,1,2016,0,1.5487743,1.2e-06,-9.1e-07,0.0,0.02851,0.00039,-0.00039,0.0,15.009,0.717,-0.717,0.0,1.339,0.064,-0.064,0.0,562.24127,20.34112,-20.34112,0.0,1.769,0.064,-0.064,0.0,4,0.012,0.022,-0.009,0.0,2978.2,6.43,-5.6,0.0,2043.0,58.0,-58.0,0.0,0,5940.0,140.0,-140.0,0.0,1.43,0.06,-0.06,0.0,1.29,0.05,-0.05,0.0,0.14,0.07,-0.07,0.0,1.0,4.3,0.1,-0.1,0.0,327.6656953,10.4629385,523.337,17.342,-16.282,12.685,0.069,-0.069,11.074,0.028,-0.028,12.5227,0.000328,-0.000328
4572,1,1,2016,0,11.04603384,6.6e-05,-6.6e-05,0.0,0.0981,0.003,-0.003,0.0,2.25,0.87,-0.29,0.0,0.201,0.078,-0.026,0.0,5.69,20.65895,-19.443815,0.0,0.0179,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,153.91,12.38,-11.33,0.0,869.0,21.0,-21.0,0.0,0,6113.0,132.9,-172.0,0.0,1.21,0.47,-0.15,0.0,1.15,0.15,-0.09,0.0,0.07,0.145,-0.133,0.0,1.0,4.33,0.09,-0.23,0.0,298.1147862,48.4943834,1119.87,38.43,-36.0,14.806,0.137,-0.137,13.306,0.043,-0.043,14.6785,0.000294,-0.000294
1464,2,1,2015,0,0.381073,2.4e-05,-2.4e-05,0.0,0.009,0.0,0.0,0.0,2.3,0.1,-0.1,0.0,0.205,0.009,-0.009,0.0,444.962,20.65895,-19.443815,1.0,1.4,0.066,-0.06055,1.0,4,0.19,0.221175,-0.152914,0.0,114.0,45.0,-45.0,0.0,2100.0,21.0,-21.0,0.0,0,3879.0,90.0,-90.0,0.0,0.58,0.03,-0.03,0.0,0.6,0.06,-0.06,0.0,0.032,0.12,-0.12,0.0,1.0,4.7,0.04,-0.04,0.0,169.4827046,2.6190363,243.836,2.7975,-2.7975,15.565,0.046,-0.046,11.924,0.026,-0.026,14.9537,0.000777,-0.000777
874,1,1,2015,0,148.60001,0.7,-0.7,0.0,0.61,0.06,-0.06,0.0,13.8,0.28,-0.22,0.0,1.23,0.025,-0.02,0.0,333.7215,127.132,-127.132,0.0,1.05,0.4,-0.4,0.0,3,0.38,0.11,-0.11,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4639.0,45.0,-45.0,0.0,9.83,1.28,-1.28,0.0,0.81,0.44,-0.44,0.0,-0.17,0.1,-0.1,0.0,1.0,2.36,0.21,-0.21,0.0,343.2665641,44.4777303,376.233,3.7745,-3.7745,9.229,0.003,-0.003,6.496,0.018,-0.018,8.88324,0.000242,-0.000242
2297,1,1,2016,0,13.0313945,0.0001104,-0.0001104,0.0,0.1057,0.003,-0.003,0.0,3.01,0.95,-0.45,0.0,0.269,0.085,-0.04,0.0,9.32,20.65895,-19.443815,0.0,0.0293,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,86.47,8.78,-7.79,0.0,774.0,21.0,-21.0,0.0,0,6096.0,119.67,-215.9,0.0,1.2,0.37,-0.17,0.0,1.15,0.11,-0.11,0.0,0.07,0.15,-0.139,0.0,1.0,4.33,0.1,-0.2,0.0,299.1695093,43.4410533,1379.43,61.35,-56.42,15.846,0.195,-0.195,13.937,0.039,-0.039,15.8136,0.000506,-0.000506
2643,1,1,2016,0,47.14840805,7.919e-05,-7.919e-05,0.0,0.2317,0.003,-0.003,0.0,2.5,0.09,-0.1,0.0,0.223,0.008,-0.009,0.0,6.8,20.65895,-19.443815,0.0,0.0214,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,5.12,0.15,-0.14,0.0,391.0,21.0,-21.0,0.0,0,5042.0,73.64,-58.14,0.0,0.76,0.02,-0.03,0.0,0.81,0.03,-0.04,0.0,-0.05,0.108,-0.107,0.0,1.0,4.59,0.02,-0.03,0.0,292.6903779,37.8350549,206.983,1.125,-1.113,13.049,0.092,-0.092,10.84,0.029,-0.029,12.8476,0.000565,-0.000565
2807,1,1,2016,0,21.0907758,0.0001114,-0.0001114,0.0,0.142,0.003,-0.003,0.0,1.88,0.52,-0.16,0.0,0.168,0.046,-0.014,0.0,4.19,20.65895,-19.443815,0.0,0.0132,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,31.86,23.55,-8.17,0.0,606.0,21.0,-21.0,0.0,0,5499.0,66.43,-63.1,0.0,0.86,0.09,-0.06,0.0,0.89,0.05,-0.05,0.0,-0.1,0.167,-0.177,0.0,1.0,4.53,0.04,-0.1,0.0,285.4750512,48.0348356,629.27,4.888,-4.824,14.397,0.16,-0.16,12.552,0.027,-0.027,14.1827,0.00042,-0.00042
4772,1,1,2005,0,3285.0,3285.0,-1095.0,0.0,2.6,1.5,-0.6,0.0,2.21,0.28,-0.22,0.0,0.197,0.025,-0.02,0.0,5.5,5.5,-2.7,0.0,0.017,0.017,-0.009,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,50.0,21.0,-21.0,0.0,0,5558.5,88.0,-88.0,0.0,0.96,0.06,-0.05,0.0,0.22,0.21,-0.11,0.0,0.02,0.1,-0.1,0.0,1.0,4.45,0.06,-0.08,0.0,268.579958,-30.3773056,6600.0,1000.0,-1000.0,13.5035,0.08,-0.08,11.484,0.023,-0.023,13.2865,0.000364,-0.000364
1251,1,1,2013,0,124.6,0.0001,-0.0001,0.0,0.565,0.003,-0.003,0.0,12.5,0.28,-0.22,0.0,1.12,0.025,-0.02,0.0,2917.56,20.65895,-19.443815,0.0,9.18,0.066,-0.06055,0.0,3,0.23,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4830.0,100.0,-100.0,0.0,10.28,0.18,-0.11,0.0,1.54,0.05,-0.05,0.0,-0.31,0.09,-0.09,0.0,1.0,2.53,0.2,-0.2,0.0,194.3824825,-65.6463263,156.456,0.6995,-0.6995,6.86,0.03,-0.03,4.406,0.016,-0.016,6.56453,0.00019,-0.00019
4318,1,1,2016,0,3.85560355,2.9e-07,-2.9e-07,0.0,0.0505,0.003,-0.003,0.0,13.88,3.18,-1.52,0.0,1.238,0.284,-0.136,0.0,8.6,20.65895,-19.443815,0.0,0.0271,0.066,-0.06055,0.0,3,0.0,0.05,-0.042,0.0,456.7,43.18,-38.77,0.0,1212.0,21.0,-21.0,0.0,0,5849.0,200.38,-139.52,0.0,1.06,0.24,-0.12,0.0,1.03,0.09,-0.06,0.0,0.04,0.132,-0.154,0.0,1.0,4.41,0.08,-0.17,0.0,296.3931945,45.568533,1257.16,50.52,-46.82,15.386,0.172,-0.172,13.775,0.049,-0.049,15.2848,0.00068,-0.00068
840,1,4,2011,0,18.315,0.008,-0.008,0.0,0.1207,0.002,-0.002,0.0,1.45,0.28,-0.22,0.0,0.129,0.025,-0.02,0.0,2.7,0.3,-0.3,0.0,0.0085,0.0009,-0.0009,0.0,2,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,660.0,21.0,-21.0,0.0,0,5401.0,17.0,-17.0,0.0,0.92,0.02,-0.02,0.0,0.7,0.05,-0.05,0.0,-0.4,0.01,-0.01,0.0,1.0,4.22,0.11,-0.11,0.0,49.9997666,-43.0666533,6.00278,0.00854,-0.00851,4.26,0.03,-0.03,2.636,0.278,-0.278,4.06635,0.0051023,-0.0051023
4643,1,1,2016,0,7.03932553,1.608e-05,-1.608e-05,0.0,0.0734,0.003,-0.003,0.0,4.65,1.52,-1.1,0.0,0.415,0.136,-0.098,0.0,19.5,20.65895,-19.443815,0.0,0.0614,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,266.51,18.75,-17.29,0.0,1060.0,21.0,-21.0,0.0,0,6146.0,204.83,-260.44,0.0,1.22,0.4,-0.2,0.0,1.15,0.16,-0.12,0.0,0.04,0.143,-0.158,0.0,1.0,4.33,0.12,-0.2,0.0,295.828679,43.4254371,1198.03,37.3,-35.15,15.084,0.092,-0.092,13.373,0.032,-0.032,14.8925,0.000491,-0.000491
581,1,1,2011,0,896.0,16.0,-16.0,0.0,2.01,0.12,-0.12,0.0,13.4,0.28,-0.22,0.0,1.2,0.025,-0.02,0.0,572.094,31.783,-31.783,0.0,1.8,0.1,-0.1,0.0,3,0.181,0.06,-0.06,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4846.0,88.0,-88.0,0.0,4.44,0.06,-0.05,0.0,1.34,0.05,-0.05,0.0,0.25,0.03,-0.03,0.0,1.0,3.18,0.06,-0.08,0.0,223.3461495,18.2352618,131.849,1.153,-1.153,7.8,0.03,-0.03,5.437,0.018,-0.018,7.52124,0.000425,-0.000425
204,1,1,2020,0,69.971,0.061,-0.061,0.0,0.283,0.013,-0.013,0.0,4.17,0.28,-0.22,0.0,0.372,0.025,-0.02,0.0,16.2,3.6,-3.6,0.0,0.05097,0.01133,-0.01133,0.0,3,0.72,0.1,-0.1,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4069.95,70.29,-44.5,0.0,0.71,0.02,-0.02,0.0,0.62,0.08,-0.08,0.0,0.02,0.1,-0.1,0.0,1.0,4.48,0.1,-0.13,0.0,108.0194945,-24.8921008,28.4434,0.0234,-0.0233,10.37,0.03,-0.03,6.89,0.017,-0.017,9.72281,0.000529,-0.000529
1641,1,3,2016,0,4.44117,0.00075,-0.00075,0.0,0.0511,0.0009,-0.0009,0.0,1.61,0.17,-0.17,0.0,0.144,0.015,-0.015,0.0,3.22,20.65895,-19.443815,0.0,0.0101,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,213.3,27.8,-27.8,0.0,974.0,32.0,-32.0,0.0,0,5413.0,60.0,-60.0,0.0,0.85,0.04,-0.04,0.0,0.9,0.05,-0.05,0.0,-0.03,0.04,-0.04,0.0,1.0,4.52,0.1,-0.1,0.0,243.4509662,-24.7870527,179.943,1.603,-1.575,12.573,0.046,-0.046,10.142,0.021,-0.021,12.2573,0.00015,-0.00015
2014,1,1,2016,0,46.8779367,0.000305,-0.000305,0.0,0.2495,0.003,-0.003,0.0,2.38,0.45,-0.29,0.0,0.212,0.04,-0.026,0.0,6.26,20.65895,-19.443815,0.0,0.0197,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,17.42,0.92,-0.87,0.0,484.0,21.0,-21.0,0.0,0,5797.0,180.98,-198.61,0.0,0.99,0.19,-0.11,0.0,0.99,0.08,-0.07,0.0,-0.03,0.155,-0.192,0.0,1.0,4.44,0.08,-0.13,0.0,286.0252285,39.6309204,946.565,20.827,-19.963,14.827,0.126,-0.126,12.964,0.03,-0.03,14.6366,0.000395,-0.000395
905,1,1,2016,0,1173.0,16.0,-16.0,0.0,2.306,0.081,-0.081,0.0,13.5,0.28,-0.22,0.0,1.21,0.025,-0.02,0.0,511.7063,44.4962,-44.4962,0.0,1.61,0.14,-0.14,0.0,3,0.123,0.069,-0.069,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5620.0,27.0,-27.0,0.0,1.85,0.04,-0.01,0.0,1.19,0.12,-0.12,0.0,0.29,0.02,-0.02,0.0,1.0,4.05,0.04,-0.04,0.0,353.2293802,63.1556146,55.8535,0.1017,-0.1014,7.457,0.017,-0.017,5.781,0.029,-0.029,7.28128,0.000197,-0.000197
631,1,2,2021,0,15732.45889,2654.17497,-1896.09685,0.0,11.924,1.296,-1.153,0.0,12.9,0.28,-0.22,0.0,1.15,0.025,-0.02,0.0,1597.08775,277.4642,-339.12291,0.0,5.025,0.873,-1.067,0.0,4,0.393,0.045,-0.048,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5314.94,81.56,-81.56,0.0,1.0,0.02,-0.02,0.0,0.91,0.11,-0.11,0.0,0.405,0.047,-0.047,0.0,1.0,4.43,0.03,-0.03,0.0,242.6021014,43.8163621,17.9323,0.0073,-0.0073,6.61935,0.023,-0.023,4.714,0.016,-0.016,6.383,0.0003512,-0.0003512
5333,1,1,2020,0,5.026799,1.2e-05,-1.4e-05,0.0,0.06,0.0012,-0.0013,0.0,12.442,0.336,-0.336,0.0,1.11,0.03,-0.03,0.0,1341.2426,57.2094,-57.2094,0.0,4.22,0.18,-0.18,0.0,4,0.33,0.01,-0.01,0.0,853.14,6.43,-5.6,0.0,1378.0,21.0,-21.0,0.0,0,6361.0,105.0,-82.0,0.0,1.47,0.02,-0.02,0.0,1.22,0.07,-0.08,0.0,-0.08,0.14,-0.14,0.0,1.0,4.19,0.03,-0.03,0.0,18.9953122,21.6169065,278.514,3.387,-3.307,10.81,0.009,-0.009,9.532,0.018,-0.018,10.6509,0.000237,-0.000237
1974,1,1,2016,0,7.56052806,2.405e-05,-2.405e-05,0.0,0.0761,0.003,-0.003,0.0,2.51,0.41,-0.18,0.0,0.224,0.037,-0.016,0.0,6.85,20.65895,-19.443815,0.0,0.0215,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,159.42,23.87,-20.26,0.0,914.0,21.0,-21.0,0.0,0,5547.0,59.76,-66.49,0.0,0.92,0.15,-0.06,0.0,0.94,0.04,-0.04,0.0,0.06,0.147,-0.156,0.0,1.0,4.49,0.05,-0.14,0.0,283.8450963,44.6090251,1455.5,88.58,-79.14,16.186,0.343,-0.343,14.283,0.086,-0.086,15.9289,0.000624,-0.000624
162,1,2,2019,0,65.55,0.0089,-0.0089,0.0,0.28,0.006,-0.006,0.0,2.69,0.146,-0.146,0.0,0.24,0.013,-0.013,0.0,7.7,20.65895,-19.443815,0.0,0.0242,0.066,-0.06055,0.0,1,0.2,0.2,-0.2,0.0,98.435,6.43,-5.6,0.0,316.0,10.0,-10.0,0.0,0,4684.0,79.0,-79.0,0.0,0.67,0.02,-0.02,0.0,0.69,0.04,-0.04,0.0,-0.137,0.127,-0.127,0.0,1.0,4.62,0.02,-0.02,0.0,204.2215065,-7.3180577,336.25,4.743,-4.615,14.81,0.137,-0.137,12.16,0.024,-0.024,14.4776,0.000386,-0.000386
3837,1,3,2014,0,26.67569,0.000171,-0.000171,0.0,0.155,0.003,-0.003,0.0,1.43,0.77,-0.77,0.0,0.128,0.069,-0.069,0.0,2.63,20.65895,-19.443815,0.0,0.00829,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,15.69,9.41,-3.54,0.0,630.0,21.0,-21.0,0.0,0,5502.0,200.0,-200.0,0.0,0.68,0.36,-0.36,0.0,0.9,0.07,-0.03,0.0,0.14,0.15,-0.1,0.0,1.0,4.62,0.3,-0.3,0.0,299.5017242,40.6707669,740.537,4.888,-4.824,14.686,0.16,-0.16,12.698,0.025,-0.025,14.5277,0.000723,-0.000723
3460,1,2,2014,0,76.050178,0.001026,-0.001026,0.0,0.332,0.003,-0.003,0.0,1.74,0.54,-0.54,0.0,0.155,0.048,-0.048,0.0,3.68,20.65895,-19.443815,0.0,0.0116,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,6.78,0.23,-0.22,0.0,372.0,21.0,-21.0,0.0,0,5250.0,257.0,-257.0,0.0,0.86,0.23,-0.23,0.0,0.92,0.03,-0.03,0.0,0.03,0.101,-0.099,0.0,1.0,4.49,0.2,-0.2,0.0,291.9259658,38.0140525,627.365,7.2615,-7.2615,14.253,0.069,-0.069,12.494,0.026,-0.026,14.1176,0.000531,-0.000531
4950,1,3,2022,0,16.608164,8.3e-05,-8.3e-05,0.0,0.1116,0.0033,-0.0033,0.0,3.12,0.08,-0.08,0.0,0.278,0.007,-0.007,0.0,11.84,7.79,-7.79,0.0,0.03725,0.02451,-0.02451,0.0,4,0.0,0.05,-0.042,0.0,10.32,0.07,-0.07,0.0,499.0,14.0,-14.0,0.0,0,4227.0,85.0,-85.0,0.0,0.67,0.01,-0.01,0.0,0.68,0.1,-0.06,0.0,-0.1,0.07,-0.07,0.0,1.0,4.57,0.05,-0.05,0.0,157.1440712,65.8541986,73.5977,0.1607,-0.1601,11.922,0.034,-0.034,8.95,0.022,-0.022,11.5743,0.000536,-0.000536
2991,1,1,2021,0,39.31370163,0.0001,-0.0001,0.0,0.227,0.003,-0.003,0.0,2.319,0.28,-0.22,0.0,0.207,0.025,-0.02,0.0,5.99,20.65895,-19.443815,0.0,0.0188,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,20.04,16.66,-5.47,0.0,540.0,21.0,-21.0,0.0,0,6060.0,163.0,-181.0,0.0,0.93,0.26,-0.09,0.0,1.01,0.12,-0.13,0.0,-0.22,0.25,-0.35,0.0,1.0,4.51,0.05,-0.19,0.0,289.0643042,47.1174041,778.602,13.017,-12.604,14.564,0.069,-0.069,12.988,0.031,-0.031,14.4604,0.000268,-0.000268
617,1,4,2014,0,1069.8,6.7,-6.7,0.0,2.09,0.06,-0.06,0.0,13.7,0.28,-0.22,0.0,1.22,0.025,-0.02,0.0,375.0394,25.4264,-25.4264,0.0,1.18,0.08,-0.08,0.0,3,0.074,0.025,-0.025,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5600.0,40.0,-40.0,0.0,1.39,0.03,-0.03,0.0,1.07,0.08,-0.08,0.0,0.35,0.03,-0.03,0.0,1.0,4.28,0.05,-0.05,0.0,236.7235392,46.986288,37.0169,0.033,-0.0329,7.20856,0.023,-0.023,5.499,0.018,-0.018,7.00926,0.000186,-0.000186
875,1,1,2003,0,118.45,0.55,-0.55,0.0,0.46,0.01,-0.01,0.0,14.1,0.28,-0.22,0.0,1.26,0.025,-0.02,0.0,181.1631,15.8915,-15.8915,0.0,0.57,0.05,-0.05,0.0,3,0.37,0.06,-0.06,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5399.0,18.0,-18.0,0.0,0.93,0.02,-0.02,0.0,0.74,0.07,-0.07,0.0,0.27,0.1,-0.1,0.0,1.0,4.37,0.04,-0.04,0.0,343.9748751,-26.6595286,36.6625,0.0984,-0.0979,8.11,0.03,-0.03,6.311,0.021,-0.021,7.91638,0.000508,-0.000508
1431,1,1,2018,0,48.324222,0.008457,-0.008716,0.0,0.103,0.003,-0.003,0.0,3.6,0.603,-0.503,0.0,0.321,0.054,-0.045,0.0,12.6,20.65895,-19.443815,0.0,0.0397,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,6045.0,50.0,-50.0,0.0,1.54,0.23,-0.19,0.0,1.16,0.07,-0.05,0.0,0.01,0.08,-0.08,0.0,1.0,4.08,0.1,-0.1,0.0,200.4562487,-8.4717104,584.877,22.597,-21.003,12.241,0.069,-0.069,10.617,0.019,-0.019,11.9274,0.000365,-0.000365
5296,1,1,2009,0,3.7521,1e-05,-1e-05,0.0,0.05165,0.00067,-0.00067,0.0,15.805,4.035,-4.035,0.0,1.41,0.36,-0.36,0.0,171.6282,92.1707,-92.1707,0.0,0.54,0.29,-0.29,0.0,4,0.0,0.05,-0.042,0.0,1237.74,6.43,-5.6,0.0,1676.0,29.0,-29.0,0.0,0,6300.0,100.0,-100.0,0.0,1.48,0.38,-0.38,0.0,1.18,0.93,-0.93,0.0,-0.17,0.1,-0.1,0.0,1.0,4.35,0.15,-0.15,0.0,208.9280111,-32.1597118,282.091,3.371,-3.294,10.972,0.01,-0.01,9.693,0.023,-0.023,10.797,0.000616,-0.000616
547,1,1,2021,0,3700.0,1500.0,-390.0,0.0,5.0,1.3,-0.36,0.0,12.6,0.28,-0.22,0.0,1.12,0.025,-0.02,0.0,2685.65004,193.87533,-146.20107,0.0,8.45,0.61,-0.46,0.0,4,0.487,0.095,-0.041,0.0,0.06,0.02,-0.02,0.0,145.0,8.0,-13.0,0.0,0,5957.0,26.0,-26.0,0.0,1.21,0.08,-0.08,0.0,1.18,0.06,-0.06,0.0,0.34,0.02,-0.02,0.0,1.0,4.15,0.04,-0.04,0.0,199.9853694,38.3691383,87.6437,0.2763,-0.2747,8.34,0.03,-0.03,6.87,0.02,-0.02,8.18736,0.000238,-0.000238
4032,1,2,2016,0,5.21104261,1.231e-05,-1.231e-05,0.0,0.0594,0.003,-0.003,0.0,1.07,0.07,-0.05,0.0,0.095,0.006,-0.004,0.0,1.24,20.65895,-19.443815,0.0,0.0039,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,351.69,104.62,-62.18,0.0,1107.0,21.0,-21.0,0.0,0,6112.0,68.96,-60.87,0.0,1.09,0.05,-0.05,0.0,1.1,0.04,-0.04,0.0,-0.03,0.094,-0.099,0.0,1.0,4.41,0.03,-0.03,0.0,293.1802903,41.6177408,623.901,4.888,-4.824,12.798,0.092,-0.092,11.488,0.02,-0.02,12.7602,0.000236,-0.000236
5006,1,6,2021,0,3.23845,2e-05,-1.9e-05,0.0,0.037,0.0011,-0.0011,0.0,1.669,0.114,-0.099,0.0,0.149,0.01,-0.009,0.0,4.77,0.55,-0.68,0.0,0.01501,0.00173,-0.00214,0.0,4,0.0,0.05,-0.042,0.0,97.62,6.43,-5.6,0.0,873.0,18.0,-18.0,0.0,0,4316.0,70.0,-70.0,0.0,0.65,0.01,-0.01,0.0,0.65,0.03,-0.03,0.0,-0.23,0.05,-0.05,0.0,1.0,4.45,0.15,-0.15,0.0,7.3020115,-30.4541159,62.699,0.2074,-0.2061,11.955,0.035,-0.035,8.656,0.021,-0.021,11.1523,0.00089,-0.00089
5203,1,2,2023,0,8.59545,1e-05,-1e-05,0.0,0.075,0.0016,-0.0016,0.0,2.587,0.088,-0.088,0.0,0.231,0.008,-0.008,0.0,9.6,2.7,-2.5,0.0,0.0302,0.0085,-0.00787,0.0,4,0.078,0.056,-0.056,0.0,26.71,0.0,0.0,0.0,665.0,27.0,-27.0,0.0,1,4552.0,154.0,-154.0,0.0,0.67,0.01,-0.01,0.0,0.68,0.05,-0.04,0.0,-0.284,0.067,-0.067,0.0,1.0,4.74,0.11,-0.11,0.0,225.0798831,-24.4542022,27.5024,0.0294,-0.0293,9.92,0.03,-0.03,6.804,0.018,-0.018,9.40475,0.000443,-0.000443
